date,temple_id,year,day_of_week,is_weekend,month,day_of_year,festival_flag,festival_weight,festival_tier,is_extraordinary,is_school_holiday,is_pournami,is_pradosham,cross_temple_effect,google_trends,parking_count,annadhanam_count,prasadam_volume,mobile_congestion,tnstc_bus_ratio,weather_score,temple_base,temple_fest_mult,highway_boost,ticket_count,undercount_ratio,true_footfall
2023-04-05,1,2023,2,0,4,95,0,0.0,1,0,1,0,0,0.0,57.83,4591,7621,12111,76.57,1.0,5.87,15000,4.2,1.15,15309,0.7417,20643
2023-04-05,2,2023,2,0,4,95,0,0.0,1,0,1,0,0,0.0,53.91,2433,4000,5250,75.21,1.0,5.69,8000,3.5,1.08,7062,0.6831,10339
2023-04-05,3,2023,2,0,4,95,0,0.0,1,0,1,0,0,0.0,52.33,3008,5732,7628,75.98,1.0,3.71,10000,3.8,1.2,11407,0.7774,14673
2023-04-05,4,2023,2,0,4,95,0,0.0,1,0,1,0,0,0.0,65.95,3800,6601,10387,75.23,1.0,5.66,12000,4.5,1.12,12589,0.7449,16902
2023-04-05,5,2023,2,0,4,95,0,0.0,1,0,1,0,0,0.0,56.19,2658,3455,5783,73.38,1.0,5.03,9000,3.9,1.1,8625,0.7567,11399
2023-04-06,1,2023,3,0,4,96,0,0.0,1,0,1,0,0,0.0,57.63,4886,7140,11913,79.15,1.0,4.36,15000,4.2,1.15,15025,0.7006,21445
2023-04-06,2,2023,3,0,4,96,0,0.0,1,0,1,0,0,0.0,56.36,2445,3824,6008,78.68,1.0,5.68,8000,3.5,1.08,7694,0.7109,10824
2023-04-06,3,2023,3,0,4,96,0,0.0,1,0,1,0,0,0.0,58.56,2996,5589,7541,79.35,1.0,4.97,10000,3.8,1.2,10909,0.7762,14055
2023-04-06,4,2023,3,0,4,96,0,0.0,1,0,1,0,0,0.0,57.51,3392,5111,9368,74.78,1.0,5.78,12000,4.5,1.12,10802,0.6976,15485
2023-04-06,5,2023,3,0,4,96,0,0.0,1,0,1,0,0,0.0,56.72,2756,4001,6726,72.55,1.0,5.62,9000,3.9,1.1,8543,0.6644,12859
2023-04-07,1,2023,4,0,4,97,0,0.0,1,0,1,0,0,0.0,68.74,6176,9869,17834,84.38,1.0,6.4,15000,4.2,1.15,23708,0.7694,30813
2023-04-07,2,2023,4,0,4,97,0,0.0,1,0,1,0,0,0.0,57.2,2983,4839,7843,80.07,1.0,5.86,8000,3.5,1.08,11099,0.7575,14653
2023-04-07,3,2023,4,0,4,97,0,0.0,1,0,1,0,0,0.0,57.63,4968,8437,11538,92.95,1.0,4.54,10000,3.8,1.2,15261,0.7064,21605
2023-04-07,4,2023,4,0,4,97,0,0.0,1,0,1,0,0,0.0,54.6,5466,7858,11607,84.51,1.0,6.49,12000,4.5,1.12,17432,0.7511,23210
2023-04-07,5,2023,4,0,4,97,0,0.0,1,0,1,0,0,0.0,54.08,3219,4680,9505,86.35,1.0,5.46,9000,3.9,1.1,11517,0.7436,15488
2023-04-08,1,2023,5,1,4,98,0,0.0,1,0,1,0,0,0.0,72.76,7860,12317,17267,96.64,1.15,4.97,15000,4.2,1.15,23977,0.6998,34264
2023-04-08,2,2023,5,1,4,98,0,0.0,1,0,1,0,0,0.0,67.91,4705,7501,11354,100.0,1.15,6.69,8000,3.5,1.08,14986,0.7226,20740
2023-04-08,3,2023,5,1,4,98,0,0.0,1,0,1,0,0,0.0,66.1,7115,12929,16674,100.0,1.15,6.07,10000,3.8,1.2,21155,0.6744,31370
2023-04-08,4,2023,5,1,4,98,0,0.0,1,0,1,0,0,0.0,65.29,6601,11925,15714,100.0,1.15,5.32,12000,4.5,1.12,20197,0.6788,29756
2023-04-08,5,2023,5,1,4,98,0,0.0,1,0,1,0,0,0.0,51.5,5362,7677,13083,100.0,1.15,5.31,9000,3.9,1.1,16846,0.7089,23765
2023-04-09,1,2023,6,1,4,99,0,0.0,1,0,1,0,0,0.0,60.91,9638,16406,22890,100.0,1.15,6.67,15000,4.2,1.15,33835,0.7772,43533
2023-04-09,2,2023,6,1,4,99,0,0.0,1,0,1,0,0,0.0,58.49,4364,7992,11215,100.0,1.15,7.33,8000,3.5,1.08,15129,0.7234,20916
2023-04-09,3,2023,6,1,4,99,0,0.0,1,0,1,0,0,0.0,65.16,7098,13026,18988,100.0,1.15,5.85,10000,3.8,1.2,22236,0.691,32181
2023-04-09,4,2023,6,1,4,99,0,0.0,1,0,1,0,0,0.0,61.04,7730,10617,18391,100.0,1.15,5.5,12000,4.5,1.12,22924,0.6517,35178
2023-04-09,5,2023,6,1,4,99,0,0.0,1,0,1,0,0,0.0,59.86,4378,8025,12148,100.0,1.15,5.03,9000,3.9,1.1,15475,0.7119,21739
2023-04-10,1,2023,0,0,4,100,0,0.0,1,0,1,0,0,0.0,62.39,5313,7011,13177,79.1,1.0,4.19,15000,4.2,1.15,17391,0.7459,23316
2023-04-10,2,2023,0,0,4,100,0,0.0,1,0,1,0,0,0.0,57.36,2556,4446,6032,73.64,1.0,6.21,8000,3.5,1.08,8463,0.7762,10904
2023-04-10,3,2023,0,0,4,100,0,0.0,1,0,1,0,0,0.0,57.05,3262,4937,9498,77.66,1.0,4.92,10000,3.8,1.2,11293,0.7254,15568
2023-04-10,4,2023,0,0,4,100,0,0.0,1,0,1,0,0,0.0,63.09,3737,5327,9453,76.98,1.0,6.21,12000,4.5,1.12,13501,0.7759,17400
2023-04-10,5,2023,0,0,4,100,0,0.0,1,0,1,0,0,0.0,64.56,2909,4190,6966,77.06,1.0,5.06,9000,3.9,1.1,8466,0.6787,12475
2023-04-11,1,2023,1,0,4,101,0,0.0,1,0,1,0,0,0.0,55.1,4020,6687,11898,75.13,1.0,4.48,15000,4.2,1.15,13263,0.6628,20013
2023-04-11,2,2023,1,0,4,101,0,0.0,1,0,1,0,0,0.0,53.26,2415,4065,6506,72.72,1.0,5.67,8000,3.5,1.08,7599,0.7157,10618
2023-04-11,3,2023,1,0,4,101,0,0.0,1,0,1,0,0,0.0,60.46,3289,5454,7734,74.4,1.0,5.91,10000,3.8,1.2,10149,0.7318,13869
2023-04-11,4,2023,1,0,4,101,0,0.0,1,0,1,0,0,0.0,58.44,3543,5062,8624,70.62,1.0,5.88,12000,4.5,1.12,10782,0.6824,15801
2023-04-11,5,2023,1,0,4,101,0,0.0,1,0,1,0,0,0.0,54.31,2978,4731,6339,71.69,1.0,6.82,9000,3.9,1.1,8643,0.6846,12626
2023-04-12,1,2023,2,0,4,102,0,0.0,1,0,1,0,0,0.0,53.11,4643,7777,11548,77.77,1.0,5.44,15000,4.2,1.15,14044,0.6611,21242
2023-04-12,2,2023,2,0,4,102,0,0.0,1,0,1,0,0,0.0,59.51,2235,3804,5308,72.8,1.0,6.12,8000,3.5,1.08,6750,0.6709,10062
2023-04-12,3,2023,2,0,4,102,0,0.0,1,0,1,0,0,0.0,60.31,3812,5258,8459,80.02,1.0,6.58,10000,3.8,1.2,11550,0.6994,16516
2023-04-12,4,2023,2,0,4,102,0,0.0,1,0,1,0,0,0.0,66.82,4083,5551,10625,70.74,1.0,6.09,12000,4.5,1.12,12204,0.7041,17334
2023-04-12,5,2023,2,0,4,102,0,0.0,1,0,1,0,0,0.0,49.33,2745,4038,6364,73.28,1.0,5.59,9000,3.9,1.1,9668,0.7748,12478
2023-04-13,1,2023,3,0,4,103,1,0.6,2,0,1,0,1,0.0,94.44,13219,19212,34185,100.0,1.2,4.86,15000,4.2,1.15,19144,0.3,63812
2023-04-13,2,2023,3,0,4,103,1,0.6,2,0,1,0,1,0.0,97.67,6252,13032,14275,100.0,1.2,5.53,8000,3.5,1.08,9726,0.3463,28083
2023-04-13,3,2023,3,0,4,103,1,0.6,2,0,1,0,1,0.0,87.63,8960,20466,25152,100.0,1.2,4.33,10000,3.8,1.2,7918,0.2,39590
2023-04-13,4,2023,3,0,4,103,1,0.6,2,0,1,0,1,0.0,94.03,10890,26485,33884,100.0,1.2,4.09,12000,4.5,1.12,11381,0.2173,52377
2023-04-13,5,2023,3,0,4,103,1,0.6,2,0,1,0,1,0.0,93.46,7927,16727,23452,100.0,1.2,6.69,9000,3.9,1.1,12237,0.3331,36742
2023-04-14,1,2023,4,0,4,104,1,1.0,3,0,1,1,1,0.0,100.0,26664,50043,64549,100.0,1.45,5.46,15000,4.2,1.15,24491,0.2,122459
2023-04-14,2,2023,4,0,4,104,1,1.0,3,0,1,1,1,0.0,100.0,10674,26569,31642,100.0,1.45,5.36,8000,3.5,1.08,13431,0.2561,52450
2023-04-14,3,2023,4,0,4,104,1,1.0,3,0,1,1,1,0.0,100.0,17850,39494,52300,100.0,1.45,6.23,10000,3.8,1.2,15170,0.2,75850
2023-04-14,4,2023,4,0,4,104,1,1.0,3,0,1,1,1,0.0,100.0,22981,63890,78638,100.0,1.45,5.62,12000,4.5,1.12,28176,0.256,110042
2023-04-14,5,2023,4,0,4,104,1,1.0,3,0,1,1,1,0.0,100.0,14093,26007,34674,100.0,1.45,4.88,9000,3.9,1.1,13332,0.2,66661
2023-04-15,1,2023,5,1,4,105,0,0.0,1,0,1,1,0,0.0,52.01,8068,13149,20128,100.0,1.15,4.3,15000,4.2,1.15,24626,0.6655,37006
2023-04-15,2,2023,5,1,4,105,0,0.0,1,0,1,1,0,0.0,63.7,4632,7684,10975,93.36,1.15,6.01,8000,3.5,1.08,14576,0.7266,20060
2023-04-15,3,2023,5,1,4,105,0,0.0,1,0,1,1,0,0.0,60.2,6182,10810,18572,100.0,1.15,5.94,10000,3.8,1.2,22828,0.7529,30319
2023-04-15,4,2023,5,1,4,105,0,0.0,1,0,1,1,0,0.0,66.18,7034,10200,16656,98.95,1.15,5.78,12000,4.5,1.12,19711,0.6515,30257
2023-04-15,5,2023,5,1,4,105,0,0.0,1,0,1,1,0,0.0,62.27,4534,8209,13254,98.72,1.15,5.98,9000,3.9,1.1,15336,0.6978,21979
2023-04-16,1,2023,6,1,4,106,0,0.0,1,0,1,0,0,0.0,55.53,9147,12667,23912,100.0,1.15,5.0,15000,4.2,1.15,31694,0.7585,41783
2023-04-16,2,2023,6,1,4,106,0,0.0,1,0,1,0,0,0.0,68.87,5174,7528,11080,100.0,1.15,6.87,8000,3.5,1.08,15691,0.7129,22011
2023-04-16,3,2023,6,1,4,106,0,0.0,1,0,1,0,0,0.0,55.33,5660,8978,16252,100.0,1.15,5.28,10000,3.8,1.2,20630,0.7495,27526
2023-04-16,4,2023,6,1,4,106,0,0.0,1,0,1,0,0,0.0,50.48,8500,11895,18139,100.0,1.15,5.73,12000,4.5,1.12,23961,0.6729,35609
2023-04-16,5,2023,6,1,4,106,0,0.0,1,0,1,0,0,0.0,57.99,4831,8947,13071,100.0,1.15,5.24,9000,3.9,1.1,16449,0.6886,23887
2023-04-17,1,2023,0,0,4,107,0,0.0,1,0,1,0,0,0.0,56.87,4783,8415,11413,76.45,1.0,4.45,15000,4.2,1.15,14853,0.6842,21709
2023-04-17,2,2023,0,0,4,107,0,0.0,1,0,1,0,0,0.0,73.42,2277,4154,5953,76.8,1.0,5.6,8000,3.5,1.08,8222,0.7398,11114
2023-04-17,3,2023,0,0,4,107,0,0.0,1,0,1,0,0,0.0,70.47,3886,6625,9679,80.48,1.0,4.71,10000,3.8,1.2,11884,0.7206,16492
2023-04-17,4,2023,0,0,4,107,0,0.0,1,0,1,0,0,0.0,52.87,4354,7571,10238,77.55,1.0,5.94,12000,4.5,1.12,13598,0.7427,18309
2023-04-17,5,2023,0,0,4,107,0,0.0,1,0,1,0,0,0.0,60.48,2735,4880,7230,72.61,1.0,5.81,9000,3.9,1.1,9328,0.7207,12944
2023-04-18,1,2023,1,0,4,108,0,0.0,1,0,1,0,0,0.0,61.34,4430,7054,10583,65.13,1.0,5.11,15000,4.2,1.15,13874,0.7055,19668
2023-04-18,2,2023,1,0,4,108,0,0.0,1,0,1,0,0,0.0,64.72,2438,3982,5970,68.97,1.0,4.52,8000,3.5,1.08,7973,0.7512,10615
2023-04-18,3,2023,1,0,4,108,0,0.0,1,0,1,0,0,0.0,62.34,3117,5206,8647,77.57,1.0,5.78,10000,3.8,1.2,11327,0.7375,15359
2023-04-18,4,2023,1,0,4,108,0,0.0,1,0,1,0,0,0.0,64.81,3010,5482,8395,74.11,1.0,5.47,12000,4.5,1.12,10308,0.6951,14831
2023-04-18,5,2023,1,0,4,108,0,0.0,1,0,1,0,0,0.0,60.06,2837,5390,6534,76.31,1.0,6.22,9000,3.9,1.1,9633,0.7379,13055
2023-04-19,1,2023,2,0,4,109,0,0.0,1,0,1,0,0,0.0,56.46,4320,8415,12742,68.13,1.0,4.78,15000,4.2,1.15,13991,0.6655,21024
2023-04-19,2,2023,2,0,4,109,0,0.0,1,0,1,0,0,0.0,65.88,2438,3956,5368,72.46,1.0,6.13,8000,3.5,1.08,7974,0.746,10690
2023-04-19,3,2023,2,0,4,109,0,0.0,1,0,1,0,0,0.0,64.72,2823,5217,7001,76.19,1.0,4.33,10000,3.8,1.2,8689,0.6545,13276
2023-04-19,4,2023,2,0,4,109,0,0.0,1,0,1,0,0,0.0,47.5,3795,6176,10186,71.75,1.0,6.45,12000,4.5,1.12,11602,0.6831,16984
2023-04-19,5,2023,2,0,4,109,0,0.0,1,0,1,0,0,0.0,54.37,2286,4438,5669,70.39,1.0,4.25,9000,3.9,1.1,8631,0.7796,11071
2023-04-20,1,2023,3,0,4,110,0,0.0,1,0,1,0,0,0.0,58.59,4493,8584,12373,73.58,1.0,4.7,15000,4.2,1.15,15475,0.75,20634
2023-04-20,2,2023,3,0,4,110,0,0.0,1,0,1,0,0,0.0,59.5,2637,5286,7432,77.33,1.0,5.2,8000,3.5,1.08,9851,0.7588,12982
2023-04-20,3,2023,3,0,4,110,0,0.0,1,0,1,0,0,0.0,56.82,3269,5505,7685,67.48,1.0,5.4,10000,3.8,1.2,9731,0.6623,14694
2023-04-20,4,2023,3,0,4,110,0,0.0,1,0,1,0,0,0.0,64.01,4075,5566,10789,81.03,1.0,5.59,12000,4.5,1.12,13205,0.7328,18021
2023-04-20,5,2023,3,0,4,110,0,0.0,1,0,1,0,0,0.0,60.06,2804,4302,7302,76.27,1.0,6.07,9000,3.9,1.1,9455,0.706,13394
2023-04-21,1,2023,4,0,4,111,0,0.0,1,0,1,0,0,0.0,44.33,6533,10822,15147,87.46,1.0,5.53,15000,4.2,1.15,21682,0.7393,29328
2023-04-21,2,2023,4,0,4,111,0,0.0,1,0,1,0,0,0.0,50.61,3237,5982,9420,93.27,1.0,6.74,8000,3.5,1.08,11915,0.75,15886
2023-04-21,3,2023,4,0,4,111,0,0.0,1,0,1,0,0,0.0,61.58,5339,6701,13295,96.44,1.0,6.07,10000,3.8,1.2,16200,0.7258,22320
2023-04-21,4,2023,4,0,4,111,0,0.0,1,0,1,0,0,0.0,57.66,5377,8248,12329,93.76,1.0,5.93,12000,4.5,1.12,17346,0.747,23221
2023-04-21,5,2023,4,0,4,111,0,0.0,1,0,1,0,0,0.0,56.42,3548,5387,8706,85.34,1.0,4.95,9000,3.9,1.1,10419,0.6652,15663
2023-04-22,1,2023,5,1,4,112,0,0.0,1,0,1,0,0,0.0,59.24,7739,13508,18012,96.93,1.15,4.77,15000,4.2,1.15,22480,0.6589,34119
2023-04-22,2,2023,5,1,4,112,0,0.0,1,0,1,0,0,0.0,59.56,4233,6064,10495,100.0,1.15,4.34,8000,3.5,1.08,15319,0.7775,19705
2023-04-22,3,2023,5,1,4,112,0,0.0,1,0,1,0,0,0.0,63.65,6846,13124,18250,100.0,1.15,6.43,10000,3.8,1.2,21447,0.6815,31473
2023-04-22,4,2023,5,1,4,112,0,0.0,1,0,1,0,0,0.0,57.53,6964,13098,17057,100.0,1.15,4.7,12000,4.5,1.12,23457,0.7313,32078
2023-04-22,5,2023,5,1,4,112,0,0.0,1,0,1,0,0,0.0,62.88,5891,7919,13746,100.0,1.15,4.71,9000,3.9,1.1,19543,0.7769,25156
2023-04-23,1,2023,6,1,4,113,1,0.85,3,0,1,0,0,0.0,100.0,45237,126102,125422,100.0,1.667,5.6,15000,4.2,1.15,48610,0.2174,223633
2023-04-23,2,2023,6,1,4,113,1,0.85,3,0,1,0,0,0.0,100.0,18448,31547,53087,100.0,1.667,4.22,8000,3.5,1.08,16305,0.2,81527
2023-04-23,3,2023,6,1,4,113,1,0.85,3,0,1,0,0,0.0,100.0,28640,57714,78559,100.0,1.667,5.17,10000,3.8,1.2,40176,0.3118,128853
2023-04-23,4,2023,6,1,4,113,1,0.85,3,0,1,0,0,0.0,100.0,45576,78715,97924,100.0,1.667,8.13,12000,4.5,1.12,51828,0.2661,194803
2023-04-23,5,2023,6,1,4,113,1,0.85,3,0,1,0,0,0.0,100.0,25094,57490,59245,100.0,1.667,5.61,9000,3.9,1.1,32361,0.3045,106286
2023-04-24,1,2023,0,0,4,114,0,0.0,1,0,1,0,0,0.0,58.15,5626,8184,13288,82.01,1.0,7.28,15000,4.2,1.15,16896,0.6795,24868
2023-04-24,2,2023,0,0,4,114,0,0.0,1,0,1,0,0,0.0,58.1,2483,4291,6705,80.97,1.0,5.65,8000,3.5,1.08,8309,0.7208,11528
2023-04-24,3,2023,0,0,4,114,0,0.0,1,0,1,0,0,0.0,61.23,3375,5508,8779,80.41,1.0,5.89,10000,3.8,1.2,11857,0.7519,15771
2023-04-24,4,2023,0,0,4,114,0,0.0,1,0,1,0,0,0.0,54.71,3712,5233,10566,75.76,1.0,5.65,12000,4.5,1.12,12065,0.6954,17350
2023-04-24,5,2023,0,0,4,114,0,0.0,1,0,1,0,0,0.0,56.04,2546,4812,6923,69.93,1.0,3.71,9000,3.9,1.1,8987,0.7678,11705
2023-04-25,1,2023,1,0,4,115,0,0.0,1,0,1,0,0,0.0,52.92,4351,8552,12924,79.46,1.0,5.91,15000,4.2,1.15,15632,0.7268,21509
2023-04-25,2,2023,1,0,4,115,0,0.0,1,0,1,0,0,0.0,54.69,2468,3452,5934,72.32,1.0,5.71,8000,3.5,1.08,7747,0.7164,10815
2023-04-25,3,2023,1,0,4,115,0,0.0,1,0,1,0,0,0.0,53.28,3232,6261,7752,74.44,1.0,6.6,10000,3.8,1.2,10084,0.6651,15162
2023-04-25,4,2023,1,0,4,115,0,0.0,1,0,1,0,0,0.0,59.32,3555,5432,9062,77.34,1.0,5.83,12000,4.5,1.12,12521,0.7456,16794
2023-04-25,5,2023,1,0,4,115,0,0.0,1,0,1,0,0,0.0,54.02,2566,3955,5687,71.9,1.0,4.74,9000,3.9,1.1,7273,0.6669,10906
2023-04-26,1,2023,2,0,4,116,0,0.0,1,0,1,0,0,0.0,61.04,4741,6715,11686,75.12,1.0,5.19,15000,4.2,1.15,14236,0.6543,21758
2023-04-26,2,2023,2,0,4,116,0,0.0,1,0,1,0,0,0.0,61.53,2420,3957,6415,72.35,1.0,6.03,8000,3.5,1.08,8001,0.7722,10362
2023-04-26,3,2023,2,0,4,116,0,0.0,1,0,1,0,0,0.0,56.15,3262,5631,7940,78.73,1.0,3.69,10000,3.8,1.2,10712,0.7581,14130
2023-04-26,4,2023,2,0,4,116,0,0.0,1,0,1,0,0,0.0,59.42,3648,6043,9862,73.04,1.0,5.4,12000,4.5,1.12,10867,0.6737,16131
2023-04-26,5,2023,2,0,4,116,0,0.0,1,0,1,0,0,0.0,55.31,2887,4864,6539,75.02,1.0,5.4,9000,3.9,1.1,8891,0.717,12401
2023-04-27,1,2023,3,0,4,117,0,0.0,1,0,1,0,0,0.0,63.13,4496,8219,12973,73.43,1.0,4.96,15000,4.2,1.15,14594,0.6724,21705
2023-04-27,2,2023,3,0,4,117,0,0.0,1,0,1,0,0,0.0,57.78,2154,3529,5927,74.09,1.0,5.39,8000,3.5,1.08,7342,0.711,10327
2023-04-27,3,2023,3,0,4,117,0,0.0,1,0,1,0,0,0.0,60.62,3244,5256,8354,76.1,1.0,5.4,10000,3.8,1.2,11550,0.7359,15695
2023-04-27,4,2023,3,0,4,117,0,0.0,1,0,1,0,0,0.0,61.31,3874,6619,9285,77.54,1.0,5.81,12000,4.5,1.12,12613,0.6827,18476
2023-04-27,5,2023,3,0,4,117,0,0.0,1,0,1,0,0,0.0,53.54,2820,4518,7078,73.64,1.0,4.31,9000,3.9,1.1,8670,0.722,12009
2023-04-28,1,2023,4,0,4,118,0,0.0,1,0,1,0,1,0.0,58.23,6303,9852,17173,87.07,1.0,4.83,15000,4.2,1.15,19180,0.6738,28465
2023-04-28,2,2023,4,0,4,118,0,0.0,1,0,1,0,1,0.0,58.97,2821,5211,8277,83.94,1.0,6.34,8000,3.5,1.08,9214,0.6771,13608
2023-04-28,3,2023,4,0,4,118,0,0.0,1,0,1,0,1,0.0,64.55,5303,7203,13582,98.21,1.0,6.47,10000,3.8,1.2,15566,0.7002,22230
2023-04-28,4,2023,4,0,4,118,0,0.0,1,0,1,0,1,0.0,51.61,4436,8005,11252,86.33,1.0,5.48,12000,4.5,1.12,14459,0.6597,21919
2023-04-28,5,2023,4,0,4,118,0,0.0,1,0,1,0,1,0.0,50.79,3705,5944,9485,82.6,1.0,5.16,9000,3.9,1.1,11867,0.7429,15975
2023-04-29,1,2023,5,1,4,119,0,0.0,1,0,1,0,1,0.0,62.58,8070,14905,21581,97.3,1.15,4.62,15000,4.2,1.15,25595,0.718,35647
2023-04-29,2,2023,5,1,4,119,0,0.0,1,0,1,0,1,0.0,60.73,4183,8752,12830,100.0,1.15,5.11,8000,3.5,1.08,15848,0.7585,20896
2023-04-29,3,2023,5,1,4,119,0,0.0,1,0,1,0,1,0.0,66.11,6922,10125,15357,100.0,1.15,4.65,10000,3.8,1.2,19293,0.6662,28959
2023-04-29,4,2023,5,1,4,119,0,0.0,1,0,1,0,1,0.0,57.95,6994,11843,15704,100.0,1.15,4.88,12000,4.5,1.12,21810,0.7452,29268
2023-04-29,5,2023,5,1,4,119,0,0.0,1,0,1,0,1,0.0,57.21,4553,7898,11302,98.92,1.15,6.36,9000,3.9,1.1,15080,0.7054,21380
2023-04-30,1,2023,6,1,4,120,0,0.0,1,0,1,0,0,0.0,61.96,9538,17525,23258,100.0,1.15,4.99,15000,4.2,1.15,30347,0.7248,41870
2023-04-30,2,2023,6,1,4,120,0,0.0,1,0,1,0,0,0.0,55.16,4357,6483,9578,96.97,1.15,5.58,8000,3.5,1.08,12374,0.6668,18559
2023-04-30,3,2023,6,1,4,120,0,0.0,1,0,1,0,0,0.0,48.65,6450,10558,15483,100.0,1.15,5.41,10000,3.8,1.2,21797,0.7512,29018
2023-04-30,4,2023,6,1,4,120,0,0.0,1,0,1,0,0,0.0,51.41,7128,14679,18150,100.0,1.15,5.69,12000,4.5,1.12,27233,0.7716,35296
2023-04-30,5,2023,6,1,4,120,0,0.0,1,0,1,0,0,0.0,56.48,5774,9393,15158,100.0,1.15,7.63,9000,3.9,1.1,19643,0.7282,26976
2023-05-01,1,2023,0,0,5,121,0,0.0,1,0,1,0,0,0.0,52.92,3878,6325,10619,70.3,1.0,5.48,15000,4.2,1.15,12590,0.6704,18780
2023-05-01,2,2023,0,0,5,121,0,0.0,1,0,1,0,0,0.0,58.09,1856,3160,4801,67.2,1.0,5.04,8000,3.5,1.08,5682,0.6752,8417
2023-05-01,3,2023,0,0,5,121,0,0.0,1,0,1,0,0,0.0,60.42,3044,4904,7907,74.28,1.0,5.11,10000,3.8,1.2,8930,0.6936,12876
2023-05-01,4,2023,0,0,5,121,0,0.0,1,0,1,0,0,0.0,67.1,2746,4672,6160,66.88,1.0,4.39,12000,4.5,1.12,8842,0.7299,12115
2023-05-01,5,2023,0,0,5,121,0,0.0,1,0,1,0,0,0.0,70.05,1947,3352,5717,63.5,1.0,3.56,9000,3.9,1.1,7099,0.7354,9654
2023-05-02,1,2023,1,0,5,122,0,0.0,1,0,1,0,0,0.0,49.27,3954,7120,9765,65.85,1.0,5.39,15000,4.2,1.15,12550,0.7122,17623
2023-05-02,2,2023,1,0,5,122,0,0.0,1,0,1,0,0,0.0,55.9,1727,3246,4572,63.2,1.0,4.86,8000,3.5,1.08,5974,0.7415,8057
2023-05-02,3,2023,1,0,5,122,0,0.0,1,0,1,0,0,0.0,44.99,2284,3399,6224,64.83,1.0,3.39,10000,3.8,1.2,6856,0.6674,10273
2023-05-02,4,2023,1,0,5,122,0,0.0,1,0,1,0,0,0.0,52.32,3195,5477,8039,69.06,1.0,5.44,12000,4.5,1.12,9226,0.6885,13400
2023-05-02,5,2023,1,0,5,122,0,0.0,1,0,1,0,0,0.0,56.58,2430,3405,5808,74.0,1.0,5.86,9000,3.9,1.1,7262,0.6867,10576
2023-05-03,1,2023,2,0,5,123,1,0.7,2,0,1,0,0,0.0,98.22,11870,25521,33859,100.0,1.2,3.36,15000,4.2,1.15,12938,0.2532,51097
2023-05-03,2,2023,2,0,5,123,1,0.7,2,0,1,0,0,0.0,100.0,6008,11796,16700,100.0,1.2,3.88,8000,3.5,1.08,6693,0.2639,25359
2023-05-03,3,2023,2,0,5,123,1,0.7,2,0,1,0,0,0.0,88.07,7887,18432,23475,100.0,1.2,4.19,10000,3.8,1.2,7362,0.2,36812
2023-05-03,4,2023,2,0,5,123,1,0.7,2,0,1,0,0,0.0,96.11,10393,21058,21982,100.0,1.2,6.09,12000,4.5,1.12,12362,0.2816,43895
2023-05-03,5,2023,2,0,5,123,1,0.7,2,0,1,0,0,0.0,97.97,6386,15796,17381,100.0,1.2,3.9,9000,3.9,1.1,9113,0.3105,29354
2023-05-04,1,2023,3,0,5,124,0,0.0,1,0,1,0,0,0.0,52.48,3865,7025,11506,74.27,1.0,3.89,15000,4.2,1.15,12656,0.6712,18857
2023-05-04,2,2023,3,0,5,124,0,0.0,1,0,1,0,0,0.0,55.9,1906,2851,4256,63.11,1.0,4.78,8000,3.5,1.08,5458,0.6694,8155
2023-05-04,3,2023,3,0,5,124,0,0.0,1,0,1,0,0,0.0,51.34,2623,4985,8011,71.56,1.0,6.04,10000,3.8,1.2,10037,0.7659,13106
2023-05-04,4,2023,3,0,5,124,0,0.0,1,0,1,0,0,0.0,57.7,2724,4616,6780,65.99,1.0,3.78,12000,4.5,1.12,9213,0.6905,13342
2023-05-04,5,2023,3,0,5,124,0,0.0,1,0,1,0,0,0.0,63.86,2186,4343,5847,68.74,1.0,5.43,9000,3.9,1.1,7086,0.6557,10809
2023-05-05,1,2023,4,0,5,125,0,0.0,1,0,1,0,0,0.0,67.83,5581,8921,12677,78.49,1.0,3.69,15000,4.2,1.15,16315,0.6815,23941
2023-05-05,2,2023,4,0,5,125,0,0.0,1,0,1,0,0,0.0,62.49,2400,4244,6453,73.71,1.0,4.21,8000,3.5,1.08,7318,0.6588,11108
2023-05-05,3,2023,4,0,5,125,0,0.0,1,0,1,0,0,0.0,64.42,3378,5910,9867,84.2,1.0,3.66,10000,3.8,1.2,11681,0.7065,16534
2023-05-05,4,2023,4,0,5,125,0,0.0,1,0,1,0,0,0.0,63.91,4562,6326,10068,80.1,1.0,4.78,12000,4.5,1.12,13106,0.6787,19313
2023-05-05,5,2023,4,0,5,125,0,0.0,1,0,1,0,0,0.0,58.94,3095,5368,8223,77.45,1.0,3.66,9000,3.9,1.1,9179,0.6881,13341
2023-05-06,1,2023,5,1,5,126,0,0.0,1,0,1,0,0,0.0,57.49,6948,12003,19201,93.51,1.15,5.64,15000,4.2,1.15,22542,0.7175,31418
2023-05-06,2,2023,5,1,5,126,0,0.0,1,0,1,0,0,0.0,43.64,3108,6100,7918,89.36,1.15,3.43,8000,3.5,1.08,11486,0.7625,15064
2023-05-06,3,2023,5,1,5,126,0,0.0,1,0,1,0,0,0.0,50.4,5188,8827,11492,95.1,1.15,4.45,10000,3.8,1.2,15262,0.6974,21884
2023-05-06,4,2023,5,1,5,126,0,0.0,1,0,1,0,0,0.0,58.92,5491,10517,14379,88.43,1.15,4.86,12000,4.5,1.12,19424,0.772,25160
